datetime,charlie kirk_intensity,charlie kirk shot_intensity,charlie kirk shooter_intensity,la fires_intensity,tariffs_intensity,gene hackman_intensity,tariff_intensity,trump tariffs_intensity,trump approval rating_intensity,pope leo xiv_intensity,shedeur sanders_intensity,government shutdown_intensity,trump epstein_intensity,federal employees_intensity,shutdown_intensity,kash patel_intensity,xrp price_intensity,measles_intensity,f1 movie_intensity,switch 2_intensity,ai news_intensity,trump health_intensity,medicaid_intensity,greenland_intensity,nintendo switch 2_intensity,department of education_intensity,pete hegseth_intensity,powerball_intensity,pope francis_intensity,zelensky_intensity,xrp news_intensity,hulk hogan_intensity,stock market today_intensity,politico_intensity,bitcoin price_intensity,blake lively_intensity,chatgpt_intensity,harvard_intensity,justin baldoni_intensity,stock market_intensity,tesla stock_intensity,immigration_intensity,us news_intensity,aaron rodgers_intensity,pakistan_intensity
2025-11-13,0.062,0.0031,0.0,0.0013,0.317,0.0019,0.2431,0.1278,0.0125,0.0207,0.0088,1.5278,0.1247,0.2437,1.9162,0.0282,0.0069,0.0194,0.0025,0.0144,0.0025,0.0019,0.1353,0.0088,0.0119,0.0677,0.0476,0.0106,0.0733,0.0138,0.0006,0.0019,0.0013,0.0457,0.0038,0.0044,0.0852,0.0877,0.0044,0.089,0.0044,0.6703,0.01,0.0144,0.0445
2025-11-14,0.0649,0.0025,0.0,0.0,0.4195,0.0005,0.2977,0.0827,0.0385,0.0259,0.0015,0.846,0.1395,0.1197,1.1737,0.0259,0.0061,0.0152,0.003,0.0218,0.0015,0.003,0.1009,0.0081,0.0127,0.1055,0.0989,0.0122,0.0101,0.0203,0.0,0.002,0.0015,0.1035,0.0188,0.0061,0.1004,0.2161,0.0051,0.1238,0.0117,0.4829,0.0107,0.0061,0.0426
2025-11-15,0.1067,0.0006,0.0,0.0,0.6704,0.0292,0.3224,0.3253,0.0066,0.1239,0.0012,0.8521,0.1216,0.0536,1.0881,0.0691,0.0024,0.0107,0.0,0.0072,0.0018,0.003,0.059,0.006,0.0036,0.0518,0.1192,0.0679,0.1096,0.0244,0.0006,0.0018,0.0006,0.0828,0.0083,0.0042,0.0495,0.2336,0.0018,0.084,0.0042,0.5166,0.0131,0.0077,0.0655
2025-11-16,0.0943,0.0,0.0,0.0006,0.3785,0.005,0.1987,0.1075,0.0044,0.0277,0.0019,0.3137,0.0578,0.0119,0.4144,0.0151,0.0031,0.0082,0.0006,0.0252,0.0013,0.0006,0.0553,0.0057,0.0233,0.0163,0.0465,0.0233,0.0239,0.0201,0.0,0.0157,0.0,0.0861,0.0057,0.0019,0.0528,0.0987,0.0006,0.0843,0.0038,0.5854,0.0145,0.0233,0.034
2025-11-17,0.0668,0.002,0.0,0.0005,0.3746,0.0,0.2833,0.0693,0.0349,0.0284,0.0474,0.5627,0.0429,0.1137,0.7353,0.0264,0.002,0.011,0.0025,0.017,0.002,0.001,0.2759,0.0075,0.0115,0.0584,0.1367,0.009,0.0125,0.0219,0.0005,0.002,0.0005,0.0259,0.0095,0.0015,0.0688,0.1756,0.0005,0.1277,0.007,0.5507,0.009,0.0449,0.0539
2025-11-18,0.0581,0.0063,0.0005,0.0,0.4108,0.001,0.2269,0.1156,0.0044,0.0532,0.0151,0.5386,0.0771,0.019,0.6684,0.0361,0.0039,0.0088,0.0024,0.0146,0.002,0.0,0.1864,0.0044,0.0102,0.0839,0.0727,0.0298,0.0122,0.0107,0.0,0.0015,0.0005,0.1059,0.0244,0.0024,0.2059,0.2191,0.0005,0.1225,0.0024,0.768,0.0122,0.0424,0.1293
2025-11-19,0.0585,0.0007,0.0,0.0007,0.3151,0.0007,0.1452,0.0723,0.0491,0.1301,0.0441,0.5477,0.0607,0.0354,0.6568,0.0788,0.0022,0.0224,0.0007,0.1069,0.0029,0.0079,0.1134,0.0441,0.1012,0.1315,0.0448,0.0094,0.0116,0.0376,0.0,0.0087,0.0,0.0672,0.0289,0.0058,0.1626,0.297,0.0022,0.1351,0.0043,0.784,0.0159,0.0145,0.0354
2025-11-20,0.0594,0.0,0.0,0.0,0.3413,0.0,0.1232,0.0838,0.0056,0.0505,0.0189,0.5256,0.0738,0.0194,0.631,0.2087,0.0044,0.0561,0.0011,0.015,0.0011,0.0094,0.1116,0.01,0.0111,0.1088,0.0616,0.0083,0.0161,0.0322,0.0006,0.0028,0.0022,0.0483,0.0105,0.0089,0.1543,0.2231,0.0072,0.1548,0.0044,0.6882,0.0139,0.0216,0.0516
2025-11-21,0.1021,0.0006,0.0,0.0,0.3871,0.0011,0.1227,0.0826,0.0385,0.0424,0.0123,0.3369,0.0095,0.029,0.4396,0.0541,0.0067,0.0441,0.0022,0.0084,0.0006,0.0134,0.0971,0.0156,0.0061,0.0714,0.0591,0.0039,0.0162,0.0502,0.0006,0.0061,0.0,0.0396,0.0145,0.019,0.1473,0.1439,0.0178,0.1473,0.0028,0.7776,0.0128,0.0206,0.063
2025-11-22,0.0318,0.0,0.0,0.0006,0.3013,0.0013,0.0778,0.0467,0.0097,0.046,0.0117,0.208,0.0065,0.0246,0.2683,0.0292,0.0039,0.0428,0.0006,0.0078,0.0006,0.0156,0.0829,0.0084,0.0071,0.1277,0.1069,0.0058,0.0253,0.0804,0.0006,0.0162,0.0006,0.0434,0.0071,0.0019,0.0603,0.0849,0.0006,0.1024,0.0026,0.5126,0.0084,0.0149,0.0428
2025-11-23,0.0372,0.0,0.0007,0.0007,0.2175,0.0007,0.0961,0.0596,0.0037,0.2093,0.0231,0.181,0.0037,0.0104,0.2599,0.0231,0.003,0.0104,0.0,0.0089,0.0015,0.0089,0.0402,0.0067,0.0067,0.0328,0.0484,0.0127,0.006,0.0745,0.0,0.0015,0.0007,0.0328,0.0149,0.0007,0.0834,0.0827,0.0007,0.0618,0.006,0.2994,0.0097,0.0447,0.0357
2025-11-24,0.1536,0.0021,0.0,0.0005,0.3749,0.0005,0.1716,0.1251,0.0343,0.0533,0.057,0.3696,0.0037,0.0111,0.4377,0.0232,0.0032,0.018,0.0016,0.0285,0.0037,0.0069,0.113,0.0079,0.0232,0.0708,0.1763,0.0063,0.0095,0.0491,0.0005,0.0021,0.0,0.1837,0.01,0.0032,0.1014,0.1399,0.0021,0.1008,0.0032,0.3548,0.0153,0.0343,0.0623
2025-11-25,0.0788,0.0005,0.0,0.0,0.3843,0.0,0.1057,0.1144,0.0027,0.0268,0.0181,0.318,0.0027,0.0126,0.4045,0.0422,0.0038,0.0175,0.0016,0.0109,0.0022,0.0164,0.0909,0.0093,0.0088,0.121,0.1429,0.0115,0.0137,0.0558,0.0,0.0175,0.0,0.0422,0.0088,0.0011,0.0821,0.1007,0.0,0.1254,0.0033,0.514,0.0109,0.012,0.0679
2025-11-26,0.0802,0.0,0.0005,0.0005,0.3408,0.006,0.1554,0.0589,0.0349,0.0649,0.0142,0.5568,0.0027,0.0218,0.6555,0.1238,0.0038,0.0224,0.0016,0.018,0.0011,0.0333,0.15,0.0136,0.0125,0.0747,0.1543,0.0055,0.0333,0.0589,0.0,0.0011,0.0011,0.0425,0.0071,0.0005,0.1063,0.0922,0.0,0.1036,0.0022,0.5671,0.0136,0.0125,0.0534
2025-11-27,0.0268,0.0008,0.0,0.0,0.1527,0.0008,0.0669,0.0323,0.0008,0.1007,0.015,0.2188,0.0031,0.0039,0.2503,0.4218,0.0008,0.0205,0.0031,0.0173,0.0008,0.0016,0.0677,0.0102,0.0134,0.0299,0.4006,0.0087,0.0378,0.0606,0.0,0.0,0.0,0.0181,0.0063,0.0016,0.1188,0.0433,0.0,0.0653,0.0031,0.5595,0.011,0.0102,0.0378
2025-11-28,0.0247,0.0,0.0,0.0,0.3163,0.0,0.1198,0.0809,0.0032,0.1461,0.0089,0.2448,0.0032,0.0032,0.2743,0.1518,0.0026,0.0394,0.0011,0.0189,0.0005,0.0032,0.0352,0.0058,0.0147,0.0231,0.0772,0.0037,0.0278,0.0452,0.0,0.0011,0.0005,0.0331,0.0142,0.0053,0.0567,0.0436,0.0026,0.0962,0.0021,0.7135,0.0084,0.0147,0.0494
2025-11-29,0.0183,0.0013,0.0,0.0,0.281,0.0007,0.0795,0.09,0.0026,0.1382,0.0156,0.1369,0.0033,0.0183,0.1702,0.0359,0.0046,0.0659,0.0007,0.0254,0.0007,0.045,0.0541,0.0124,0.0163,0.0385,0.1591,0.0098,0.06,0.0613,0.0,0.0026,0.0007,0.0293,0.0091,0.0013,0.0932,0.1154,0.0,0.0991,0.0039,0.6637,0.0104,0.017,0.0619
2025-11-30,0.0149,0.0,0.0,0.0,0.1635,0.0007,0.0672,0.04,0.0129,0.116,0.0231,0.1458,0.0014,0.0047,0.1927,0.0136,0.0034,0.0122,0.0,0.0149,0.0007,0.0088,0.0373,0.0224,0.0115,0.0421,0.1832,0.0122,0.0597,0.0536,0.0007,0.0014,0.0,0.0142,0.0095,0.0041,0.0529,0.0644,0.0014,0.0475,0.0068,0.4633,0.0115,0.0231,0.0421
2025-12-01,0.0638,0.0013,0.0007,0.0,0.4899,0.0,0.0968,0.127,0.0047,0.0854,0.0148,0.1936,0.0007,0.0524,0.2749,0.0638,0.002,0.0276,0.0007,0.0847,0.002,0.0417,0.0612,0.0074,0.078,0.0652,0.2742,0.0134,0.047,0.0309,0.0,0.0968,0.0007,0.0235,0.0168,0.0027,0.1176,0.0686,0.0,0.1331,0.0034,0.5323,0.0047,0.0242,0.0242
2025-12-02,0.0946,0.0,0.0,0.0,0.366,0.001,0.1965,0.1231,0.0078,0.0755,0.0067,0.1479,0.0,0.0176,0.2296,0.0445,0.0036,0.0176,0.0005,0.0372,0.0026,0.0269,0.1334,0.0083,0.0326,0.0527,0.348,0.0171,0.0274,0.0191,0.0,0.1603,0.0,0.0259,0.016,0.0021,0.1205,0.0739,0.0005,0.1484,0.0021,0.7368,0.0078,0.0419,0.0533
2025-12-03,0.0947,0.0,0.0,0.0,0.3432,0.0005,0.1753,0.1231,0.0294,0.0298,0.0084,0.2495,0.0014,0.0322,0.3274,0.0401,0.0023,0.0485,0.0009,0.0331,0.0023,0.0061,0.153,0.0047,0.0154,0.0928,0.4146,0.0191,0.0149,0.028,0.0005,0.0014,0.0009,0.0387,0.014,0.0019,0.0872,0.0965,0.0014,0.1865,0.0023,1.1169,0.0103,0.0448,0.0588
2025-12-04,0.1088,0.0006,0.0,0.0103,0.2859,0.0148,0.1063,0.0386,0.0058,0.0444,0.02,0.2086,0.0013,0.0167,0.2698,0.0528,0.0039,0.067,0.0032,0.009,0.0019,0.0148,0.1069,0.009,0.0058,0.0663,0.4334,0.0219,0.0206,0.0238,0.0006,0.0032,0.0006,0.047,0.0058,0.0052,0.105,0.0895,0.0129,0.0947,0.0013,0.6452,0.0052,0.0142,0.0567
2025-12-05,0.0439,0.0008,0.0,0.0,0.2236,0.0064,0.099,0.0527,0.0048,0.0208,0.0072,0.1134,0.0,0.0112,0.1486,0.0367,0.0048,0.024,0.0,0.0128,0.0008,0.004,0.0942,0.004,0.0056,0.0583,0.3011,0.0048,0.0144,0.012,0.0,0.0072,0.0,0.0327,0.0096,0.0024,0.1749,0.0623,0.004,0.0823,0.0008,0.4848,0.0144,0.016,0.0375
2025-12-06,0.4049,0.0,0.0,0.0,0.6073,0.2024,0.0,0.0,0.0,0.2024,0.0,0.4049,0.0,0.0,0.6073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2024,0.0,1.6194,0.0,0.0,0.0
2025-12-07,0.105,0.0021,0.0007,0.0,0.1682,0.0014,0.0532,0.0646,0.005,0.0199,0.0199,0.0646,0.0007,0.0035,0.1235,0.0135,0.0028,0.0263,0.0007,0.0064,0.0007,0.0078,0.0766,0.0099,0.0057,0.0255,0.1589,0.0277,0.0114,0.0177,0.0,0.0021,0.0,0.0263,0.0078,0.0,0.0624,0.1121,0.0007,0.0766,0.0028,0.425,0.0099,0.0163,0.0561
2025-12-08,0.1221,0.0006,0.0006,0.0006,0.3518,0.0017,0.2088,0.1116,0.0365,0.016,0.0624,0.164,0.0072,0.0094,0.2634,0.0541,0.0017,0.0094,0.0055,0.0138,0.0006,0.0017,0.0839,0.0348,0.0061,0.0353,0.0978,0.0243,0.0094,0.037,0.0,0.0022,0.0006,0.0447,0.0077,0.0022,0.0641,0.1276,0.0011,0.069,0.0022,0.5876,0.0094,0.048,0.0873
2025-12-09,0.3152,0.0019,0.0,0.0,0.5363,0.0025,0.248,0.1589,0.0333,0.1137,0.0521,0.1658,0.0057,0.0057,0.2185,0.0622,0.0038,0.0119,0.0044,0.0107,0.0006,0.0038,0.0904,0.0232,0.0069,0.1049,0.1469,0.054,0.0345,0.0559,0.0,0.0019,0.0006,0.1551,0.0119,0.0063,0.2292,0.1218,0.0031,0.1287,0.0038,0.7027,0.0119,0.0138,0.0622
2025-12-10,0.1235,0.0005,0.001,0.0005,0.4152,0.0005,0.2355,0.1359,0.0408,0.0563,0.0344,0.3983,0.0005,0.0224,0.4759,0.0324,0.0015,0.0189,0.0025,0.0115,0.002,0.0324,0.1389,0.0174,0.0085,0.1115,0.1434,0.0249,0.0105,0.0468,0.0,0.0025,0.0005,0.2106,0.009,0.0314,0.1568,0.11,0.0219,0.1693,0.0025,0.7398,0.01,0.008,0.0319
2025-12-11,0.158,0.0212,0.0,0.0006,0.4354,0.0013,0.1792,0.1381,0.0109,0.0591,0.0206,0.2261,0.0013,0.0283,0.3198,0.0385,0.0013,0.0488,0.0032,0.0148,0.0026,0.034,0.1028,0.0083,0.0109,0.0995,0.2261,0.0572,0.0347,0.0495,0.0,0.0006,0.0006,0.1355,0.0096,0.0026,0.1875,0.113,0.0013,0.1195,0.0013,0.7469,0.0141,0.0045,0.0437
2025-12-12,0.1277,0.0016,0.0,0.0016,0.3052,0.0021,0.1283,0.0802,0.0251,0.0331,0.0192,0.186,0.0118,0.0331,0.241,0.0171,0.0027,0.0476,0.0064,0.0476,0.0021,0.008,0.1192,0.0144,0.0176,0.0711,0.0689,0.0401,0.015,0.0289,0.0,0.0016,0.0032,0.101,0.0086,0.0032,0.1138,0.1165,0.0011,0.1267,0.0037,0.6653,0.0118,0.015,0.0593
2025-12-13,0.0689,0.0252,0.0007,0.0,0.177,0.0015,0.063,0.0741,0.0044,0.0326,0.0133,0.2163,0.0378,0.0363,0.2881,0.0237,0.0022,0.04,0.0022,0.0104,0.0378,0.0044,0.143,0.0148,0.0074,0.0437,0.2526,0.0333,0.0059,0.0378,0.0015,0.0022,0.0007,0.0504,0.0089,0.0015,0.0874,0.0993,0.0015,0.1089,0.0022,0.5348,0.0089,0.0052,0.0474
2025-12-14,0.113,0.0274,0.0,0.0,0.1509,0.0008,0.0589,0.046,0.0097,0.0218,0.0153,0.0638,0.0065,0.0024,0.0856,0.0444,0.004,0.0282,0.0,0.0073,0.0032,0.0016,0.0525,0.0081,0.004,0.0315,0.1259,0.0557,0.0161,0.0387,0.0,0.0032,0.0008,0.0444,0.0081,0.0008,0.0444,0.0751,0.0008,0.0541,0.004,0.2655,0.0097,0.0048,0.0476
2025-12-15,0.1311,0.0027,0.0,0.0,0.2572,0.006,0.2879,0.0483,0.0483,0.0422,0.0285,0.0806,0.0016,0.0066,0.1124,0.2012,0.0049,0.0192,0.0022,0.0088,0.0055,0.0033,0.0625,0.0121,0.0071,0.034,0.0691,0.0526,0.0137,0.0225,0.0,0.0219,0.0005,0.0324,0.011,0.0011,0.0653,0.0746,0.0005,0.0801,0.0049,0.4749,0.0071,0.0115,0.0345
2025-12-16,0.162,0.0015,0.0,0.001,0.3987,0.0025,0.1443,0.0994,0.0056,0.0217,0.0136,0.213,0.0035,0.0293,0.2897,0.113,0.0025,0.0247,0.004,0.0151,0.002,0.0182,0.0929,0.0293,0.0086,0.0676,0.2745,0.0696,0.0182,0.0308,0.0,0.0126,0.0015,0.0818,0.0106,0.0015,0.0873,0.1267,0.001,0.1141,0.0071,0.5092,0.0146,0.054,0.0616
2025-12-17,0.1019,0.0,0.0,0.0013,0.3491,0.0009,0.1501,0.0744,0.0674,0.0201,0.0061,0.1509,0.0066,0.0206,0.2262,0.0424,0.0017,0.0372,0.0017,0.0083,0.0031,0.0118,0.1081,0.0324,0.0057,0.0647,0.1566,0.0542,0.014,0.0131,0.0,0.0022,0.0,0.084,0.0101,0.0009,0.0919,0.0836,0.0,0.0971,0.0096,0.6182,0.0096,0.0079,0.0271
2025-12-18,0.0967,0.0014,0.0019,0.0005,0.6245,0.0014,0.2506,0.0804,0.0502,0.0763,0.0079,0.2139,0.0102,0.0423,0.2632,0.1335,0.0037,0.1376,0.013,0.0126,0.0033,0.027,0.2251,0.0098,0.0093,0.0577,0.1362,0.0707,0.0372,0.0163,0.0,0.0028,0.0023,0.0763,0.013,0.0023,0.06,0.1037,0.0005,0.1414,0.0084,0.5241,0.0088,0.0181,0.0209
2025-12-19,0.1913,0.007,0.0005,0.0005,0.3322,0.002,0.2133,0.0669,0.0335,0.0365,0.0085,0.1449,0.024,0.045,0.1898,0.0559,0.004,0.0175,0.001,0.0135,0.001,0.01,0.2587,0.007,0.0105,0.0684,0.1104,0.024,0.0165,0.0305,0.0,0.003,0.0005,0.036,0.0105,0.0025,0.0594,0.1164,0.0005,0.0804,0.005,0.7368,0.0115,0.013,0.0485
2025-12-20,0.0907,0.0,0.0,0.0,0.3567,0.0119,0.0944,0.0654,0.0119,0.0624,0.0074,0.0817,0.1405,0.0409,0.1308,0.0751,0.0045,0.0193,0.0,0.0111,0.0,0.0104,0.3426,0.0119,0.0067,0.0825,0.2817,0.0171,0.0052,0.0275,0.0,0.0037,0.0007,0.0305,0.0082,0.0045,0.0572,0.1159,0.003,0.0751,0.0134,0.5053,0.0082,0.0141,0.0788
2025-12-21,0.1385,0.004,0.0,0.0,0.3172,0.0013,0.0807,0.1351,0.0181,0.0504,0.0208,0.0854,0.16,0.0235,0.1102,0.086,0.0054,0.0054,0.0007,0.0067,0.0,0.0034,0.0544,0.0067,0.0067,0.0397,0.0504,0.0907,0.0242,0.0269,0.0,0.0027,0.0013,0.0188,0.0074,0.002,0.0383,0.0403,0.0,0.0659,0.0074,0.3327,0.0087,0.0249,0.0504
2025-12-22,0.3053,0.0056,0.0,0.0012,0.3745,0.0,0.1776,0.1053,0.0374,0.0436,0.0336,0.1159,0.0872,0.048,0.1533,0.1396,0.0019,0.0106,0.0,0.0168,0.0019,0.005,0.0847,0.114,0.0143,0.0511,0.1196,0.0754,0.0075,0.0224,0.0,0.0405,0.0025,0.0598,0.0087,0.0019,0.0598,0.086,0.0006,0.0685,0.0062,0.5446,0.0075,0.0436,0.0336
2025-12-23,0.0981,0.0014,0.0,0.0005,0.4712,0.0023,0.2135,0.1815,0.0027,0.0292,0.0105,0.1647,0.0958,0.031,0.2664,0.1218,0.0014,0.0173,0.0014,0.0182,0.0023,0.0032,0.1546,0.0584,0.0132,0.1711,0.1031,0.1232,0.0114,0.0164,0.0,0.0173,0.0005,0.0552,0.0119,0.0032,0.0625,0.1186,0.0023,0.0994,0.0027,0.7125,0.01,0.0096,0.0287
2025-12-24,0.0618,0.0,0.0,0.0011,0.2764,0.0064,0.1326,0.1039,0.0032,0.0634,0.0075,0.1411,0.0644,0.024,0.2066,0.0373,0.0043,0.017,0.0032,0.0122,0.0011,0.0016,0.2061,0.0831,0.0117,0.0996,0.0783,0.1193,0.0442,0.0266,0.0,0.0107,0.0005,0.0218,0.008,0.0011,0.0378,0.0879,0.0005,0.0889,0.0043,0.7648,0.0064,0.016,0.0399
2025-12-25,0.0456,0.0,0.0,0.0,0.1717,0.0014,0.0791,0.0477,0.0007,0.1881,0.0085,0.037,0.0071,0.005,0.0662,0.005,0.0057,0.0043,0.0007,0.005,0.0021,0.0007,0.0812,0.0598,0.0021,0.0285,0.0214,0.2992,0.0947,0.0249,0.0,0.0014,0.0007,0.0306,0.0057,0.0,0.0256,0.0406,0.0,0.0883,0.0313,0.3697,0.0185,0.0207,0.0406
2025-12-26,0.424,0.0206,0.0,0.0,0.5916,0.3227,0.4377,0.0944,0.0507,0.3477,0.0038,0.4978,0.0069,0.0331,0.5309,0.025,0.0038,0.0225,0.0019,0.0113,0.0006,0.005,0.1301,0.02,0.0063,0.0331,0.272,0.0976,0.0463,0.055,0.0,0.0056,0.0006,0.0225,0.0075,0.0019,0.0607,0.0919,0.0006,0.1745,0.0038,0.2877,0.0069,0.0175,0.0657
2025-12-27,0.0495,0.0015,0.0,0.0,0.2081,0.0087,0.072,0.0764,0.0065,0.0306,0.0095,0.0786,0.0036,0.0051,0.1484,0.0517,0.0029,0.0167,0.0007,0.0138,0.0007,0.0036,0.0735,0.0146,0.0087,0.0226,0.072,0.0451,0.0313,0.083,0.0,0.0102,0.0,0.096,0.0146,0.0,0.0357,0.0742,0.0,0.0749,0.0044,0.2998,0.0262,0.0262,0.0597
2025-12-28,0.035,0.0023,0.0,0.0,0.2018,0.0061,0.0815,0.1066,0.0053,0.0137,0.0251,0.0487,0.0038,0.0061,0.0784,0.0297,0.0008,0.0129,0.0015,0.0091,0.0008,0.0023,0.0609,0.032,0.0069,0.0312,0.0274,0.048,0.0228,0.1104,0.0,0.0061,0.0,0.0922,0.0122,0.0015,0.0419,0.0663,0.0015,0.0762,0.0046,0.2833,0.0099,0.0335,0.0442
2025-12-29,0.1019,0.0017,0.0,0.0006,0.2321,0.0028,0.1036,0.0679,0.0396,0.0198,0.0379,0.0645,0.0034,0.0068,0.1127,0.0895,0.0034,0.0153,0.0023,0.013,0.0017,0.0051,0.1597,0.0436,0.0062,0.0402,0.0929,0.0232,0.0147,0.2463,0.0,0.0017,0.0011,0.0221,0.0057,0.0555,0.0753,0.081,0.0017,0.0736,0.0034,0.3137,0.0125,0.0595,0.0549
2025-12-30,0.1281,0.0091,0.0,0.0006,0.1973,0.0097,0.0951,0.0576,0.0026,0.0246,0.0097,0.0854,0.0045,0.0149,0.1481,0.1345,0.0039,0.0504,0.0006,0.0071,0.0006,0.0026,0.3803,0.0446,0.0045,0.0582,0.1319,0.0162,0.02,0.0893,0.0,0.0252,0.0006,0.0446,0.0097,0.0149,0.0763,0.1074,0.0006,0.0951,0.0045,0.4566,0.0084,0.0162,0.088
2025-12-31,0.0809,0.0022,0.0006,0.0,0.3725,0.0466,0.1686,0.1388,0.0354,0.0303,0.0056,0.1197,0.0247,0.0202,0.1798,0.1399,0.0028,0.1972,0.0039,0.0219,0.0034,0.0062,0.2939,0.0348,0.0202,0.0753,0.0933,0.0202,0.036,0.027,0.0,0.0124,0.0028,0.041,0.0129,0.0022,0.0832,0.0983,0.0006,0.1298,0.0051,0.6091,0.009,0.0135,0.0815
